Transmitted Time,Latitude,Longitude,Altitude,Satellites,Direction
30/07/2025 06:09:27,17.725973,78.251984,521.80,7,239.94
30/07/2025 06:09:30,17.725817,78.251678,521.30,7,240.32
30/07/2025 06:09:33,17.725657,78.251373,522.00,7,240.05
30/07/2025 06:09:37,17.725451,78.250992,522.40,7,239.88
30/07/2025 06:09:40,17.725292,78.250694,523.20,7,240.06
30/07/2025 06:09:43,17.725130,78.250381,525.10,7,240.73
30/07/2025 06:09:46,17.724977,78.250061,525.40,7,244.18
30/07/2025 06:09:49,17.724836,78.249748,525.40,7,243.08
30/07/2025 06:09:52,17.724697,78.249397,525.50,7,246.49
30/07/2025 06:09:55,17.724548,78.249046,525.20,7,246.53
30/07/2025 06:09:58,17.724403,78.248680,525.00,7,247.31
30/07/2025 06:10:01,17.724260,78.248329,525.10,7,247.12
30/07/2025 06:10:05,17.724075,78.247864,523.80,7,247.33
30/07/2025 06:10:08,17.723936,78.247520,523.60,7,247.10
30/07/2025 06:10:11,17.723795,78.247169,523.60,7,246.19
30/07/2025 06:10:14,17.723652,78.246819,523.70,7,246.31
30/07/2025 06:10:17,17.723513,78.246483,523.50,7,246.99
30/07/2025 06:10:20,17.723373,78.246140,523.50,7,247.13
30/07/2025 06:10:23,17.723238,78.245789,523.30,7,247.50
30/07/2025 06:10:26,17.723101,78.245445,522.80,7,247.45
30/07/2025 06:10:29,17.722958,78.245087,522.40,7,246.95
30/07/2025 06:10:33,17.722761,78.244591,523.20,6,246.54
30/07/2025 06:10:36,17.722607,78.244217,523.90,7,246.56
30/07/2025 06:10:39,17.722448,78.243828,524.40,8,245.65
30/07/2025 06:10:42,17.722282,78.243446,523.50,8,244.50
30/07/2025 06:10:45,17.722126,78.243050,522.90,8,247.42
30/07/2025 06:10:48,17.721968,78.242661,522.70,8,246.49
30/07/2025 06:10:51,17.721809,78.242264,522.50,8,247.01
30/07/2025 06:10:54,17.721647,78.241867,522.90,8,246.63
30/07/2025 06:10:57,17.721491,78.241478,522.60,8,246.68
30/07/2025 06:11:01,17.721287,78.240974,521.90,8,246.80
30/07/2025 06:11:04,17.721146,78.240608,520.80,8,249.34
30/07/2025 06:11:07,17.721001,78.240242,519.50,8,246.52
30/07/2025 06:11:10,17.720860,78.239876,519.10,8,247.40
30/07/2025 06:11:13,17.720715,78.239510,518.10,8,246.90
30/07/2025 06:11:16,17.720566,78.239159,517.40,7,246.64
30/07/2025 06:11:19,17.720425,78.238815,517.00,8,246.72
30/07/2025 06:11:22,17.720276,78.238457,516.60,8,246.37
30/07/2025 06:11:26,17.720081,78.237984,517.20,8,246.86
30/07/2025 06:11:29,17.719931,78.237617,518.10,8,246.72
30/07/2025 06:11:32,17.719790,78.237259,518.40,8,247.37
30/07/2025 06:11:35,17.719643,78.236900,518.30,8,247.71
30/07/2025 06:11:38,17.719503,78.236526,518.30,8,250.05
30/07/2025 06:11:41,17.719358,78.236160,519.00,8,246.88
30/07/2025 06:11:44,17.719219,78.235809,518.70,8,249.23
30/07/2025 06:11:47,17.719084,78.235489,517.50,7,248.25
30/07/2025 06:11:50,17.718950,78.235176,518.20,8,247.10
30/07/2025 06:11:54,17.718794,78.234756,518.00,8,250.90
30/07/2025 06:11:57,17.718685,78.234482,514.70,8,248.59
30/07/2025 06:12:00,17.718548,78.234146,506.50,8,244.27
30/07/2025 06:12:03,17.718393,78.233772,508.40,8,247.60
30/07/2025 06:12:06,17.718254,78.233414,510.70,8,248.21
30/07/2025 06:12:09,17.718098,78.233078,511.70,8,245.05
30/07/2025 06:12:12,17.717957,78.232735,515.50,8,247.11
30/07/2025 06:12:15,17.717812,78.232376,517.60,8,246.27
30/07/2025 06:12:18,17.717663,78.232018,520.00,8,245.18
30/07/2025 06:12:22,17.717455,78.231499,520.60,8,247.62
30/07/2025 06:12:25,17.717299,78.231117,521.00,8,246.79
30/07/2025 06:12:28,17.717144,78.230736,520.70,8,246.79
30/07/2025 06:12:31,17.716990,78.230354,520.80,8,247.27
30/07/2025 06:12:34,17.716833,78.229965,521.20,8,247.36
30/07/2025 06:12:37,17.716673,78.229561,522.40,8,247.66
30/07/2025 06:12:40,17.716509,78.229149,524.00,8,246.95
30/07/2025 06:12:43,17.716345,78.228745,525.30,8,247.15
30/07/2025 06:12:46,17.716187,78.228355,525.20,8,246.85
30/07/2025 06:12:50,17.715971,78.227844,524.90,7,246.02
30/07/2025 06:12:53,17.715815,78.227455,526.00,8,247.50
30/07/2025 06:12:56,17.715660,78.227074,524.50,7,247.86
30/07/2025 06:12:59,17.715506,78.226700,523.40,8,245.88
30/07/2025 06:13:02,17.715380,78.226334,521.60,8,252.18
30/07/2025 06:13:05,17.715256,78.225975,513.80,8,248.06
30/07/2025 06:13:08,17.715103,78.225578,511.00,8,246.91
30/07/2025 06:13:11,17.714937,78.225166,511.20,8,247.21
30/07/2025 06:13:15,17.714714,78.224617,509.90,8,246.36
30/07/2025 06:13:18,17.714561,78.224243,511.80,8,245.65
30/07/2025 06:13:21,17.714422,78.223915,511.60,7,245.09
30/07/2025 06:13:24,17.714315,78.223663,510.90,7,245.53
30/07/2025 06:13:27,17.714212,78.223419,509.50,8,247.11
30/07/2025 06:13:30,17.714083,78.223114,516.00,8,248.26
30/07/2025 06:13:33,17.713961,78.222809,522.60,7,247.95
30/07/2025 06:13:36,17.713825,78.222488,523.60,7,245.19
30/07/2025 06:13:41,17.713602,78.221909,524.40,8,248.65
30/07/2025 06:13:44,17.713461,78.221588,526.00,8,244.81
30/07/2025 06:13:47,17.713341,78.221291,517.10,8,246.41
30/07/2025 06:13:50,17.713219,78.220985,519.20,7,248.47
30/07/2025 06:13:53,17.713097,78.220665,519.70,8,249.02
30/07/2025 06:13:56,17.712980,78.220337,516.30,8,247.80
30/07/2025 06:14:00,17.712801,78.219902,514.40,8,246.09
30/07/2025 06:14:03,17.712666,78.219574,515.20,8,246.00
30/07/2025 06:14:06,17.712542,78.219276,515.50,9,245.74
30/07/2025 06:14:09,17.712439,78.219009,516.20,9,250.05
30/07/2025 06:14:12,17.712326,78.218727,517.30,9,248.43
30/07/2025 06:14:15,17.712194,78.218414,517.80,9,247.63
30/07/2025 06:14:18,17.712057,78.218071,519.20,9,247.73
30/07/2025 06:14:21,17.711922,78.217728,518.80,9,248.37
30/07/2025 06:14:24,17.711781,78.217392,519.70,9,247.32
30/07/2025 06:14:28,17.711592,78.216949,519.70,9,246.92
30/07/2025 06:14:31,17.711466,78.216621,516.10,9,247.54
30/07/2025 06:14:34,17.711340,78.216324,515.70,9,247.31
30/07/2025 06:14:37,17.711210,78.215988,517.50,8,247.38
30/07/2025 06:14:40,17.711096,78.215675,517.60,8,248.05
30/07/2025 06:14:43,17.710964,78.215347,519.30,9,247.41
30/07/2025 06:14:46,17.710844,78.215042,519.60,9,248.29
30/07/2025 06:14:49,17.710718,78.214706,521.30,9,250.10
30/07/2025 06:14:52,17.710581,78.214348,523.70,9,248.90
30/07/2025 06:14:56,17.710377,78.213844,525.80,9,247.19
30/07/2025 06:14:59,17.710215,78.213463,527.50,9,246.13
30/07/2025 06:15:02,17.710077,78.213127,527.70,9,247.01
30/07/2025 06:15:05,17.709965,78.212837,527.30,8,248.25
30/07/2025 06:15:08,17.709858,78.212608,526.80,9,241.53
30/07/2025 06:15:11,17.709774,78.212448,527.20,9,241.19
30/07/2025 06:15:14,17.709732,78.212372,527.70,9,241.93
30/07/2025 06:15:17,17.709715,78.212334,527.60,9,244.44
30/07/2025 06:15:20,17.709686,78.212288,525.50,9,239.11
30/07/2025 06:15:24,17.709591,78.212112,524.80,9,242.54
30/07/2025 06:15:27,17.709538,78.212006,525.70,9,243.41
30/07/2025 06:15:30,17.709526,78.211891,528.40,9,285.91
30/07/2025 06:15:33,17.709574,78.211769,531.10,9,289.53
30/07/2025 06:15:36,17.709566,78.211586,533.30,9,262.78
30/07/2025 06:15:39,17.709539,78.211372,529.70,9,264.15
30/07/2025 06:15:42,17.709517,78.211128,528.30,9,268.56
30/07/2025 06:15:45,17.709490,78.210854,525.00,8,266.21
30/07/2025 06:15:49,17.709446,78.210449,524.50,8,264.96
30/07/2025 06:15:55,17.709383,78.209778,527.50,9,264.65
30/07/2025 06:15:58,17.709341,78.209435,527.70,9,261.69
30/07/2025 06:16:01,17.709293,78.209091,527.60,9,263.42
30/07/2025 06:16:04,17.709259,78.208740,528.30,9,265.42
30/07/2025 06:16:07,17.709230,78.208420,530.20,9,264.31
30/07/2025 06:16:10,17.709200,78.208138,529.40,9,262.01
30/07/2025 06:16:13,17.709167,78.207878,530.40,8,263.21
30/07/2025 06:16:17,17.709137,78.207558,529.50,9,265.53
30/07/2025 06:16:20,17.709110,78.207306,531.80,9,263.27
30/07/2025 06:16:23,17.709085,78.207054,532.00,9,263.07
30/07/2025 06:16:26,17.709066,78.206894,530.70,9,264.22
30/07/2025 06:16:29,17.709059,78.206802,531.30,9,262.89
30/07/2025 06:16:32,17.709045,78.206627,530.30,9,265.78
30/07/2025 06:16:35,17.709023,78.206406,530.00,9,263.49
30/07/2025 06:16:38,17.709002,78.206146,529.30,9,265.70
30/07/2025 06:16:41,17.708996,78.205856,530.50,10,272.92
30/07/2025 06:16:45,17.709063,78.205490,528.70,10,288.90
30/07/2025 06:16:48,17.709158,78.205254,529.50,9,297.18
30/07/2025 06:16:51,17.709236,78.205078,528.40,9,297.96
30/07/2025 06:16:54,17.709318,78.205032,527.70,10,16.20
30/07/2025 06:16:57,17.709303,78.205132,530.90,10,122.39
30/07/2025 06:17:00,17.709217,78.205254,530.10,10,122.04
30/07/2025 06:17:03,17.709127,78.205437,528.50,10,114.29
30/07/2025 06:17:06,17.709066,78.205635,529.30,10,103.18
30/07/2025 06:17:09,17.709044,78.205849,531.10,10,100.20
30/07/2025 06:17:13,17.709051,78.206131,532.20,10,86.57
30/07/2025 06:17:16,17.709064,78.206329,532.90,10,85.71
30/07/2025 06:17:19,17.709074,78.206444,533.90,10,84.68
30/07/2025 06:17:22,17.709084,78.206566,534.50,10,85.89
30/07/2025 06:17:25,17.709095,78.206703,535.00,10,83.94
30/07/2025 06:17:28,17.709106,78.206810,534.60,10,84.26
30/07/2025 06:17:31,17.709120,78.206932,534.50,11,82.97
30/07/2025 06:17:34,17.709141,78.207085,535.00,11,81.56
30/07/2025 06:17:38,17.709173,78.207268,534.20,11,83.34
30/07/2025 06:17:41,17.709190,78.207451,534.30,11,83.84
30/07/2025 06:17:44,17.709202,78.207626,536.70,11,86.52
30/07/2025 06:17:47,17.709219,78.207817,535.90,11,85.97
30/07/2025 06:17:50,17.709242,78.208023,536.30,11,83.59
30/07/2025 06:17:53,17.709255,78.208191,536.50,11,85.42
30/07/2025 06:17:56,17.709267,78.208328,538.20,11,83.54
30/07/2025 06:17:59,17.709286,78.208496,538.20,11,83.18
30/07/2025 06:18:02,17.709301,78.208641,538.00,11,84.03
30/07/2025 06:18:06,17.709312,78.208733,536.80,11,83.28
30/07/2025 06:18:09,17.709328,78.208878,538.00,11,85.32
30/07/2025 06:18:12,17.709349,78.209061,538.80,11,83.83
30/07/2025 06:18:15,17.709372,78.209290,538.90,11,84.96
30/07/2025 06:18:18,17.709402,78.209549,539.30,11,84.17
30/07/2025 06:18:21,17.709427,78.209831,538.70,11,84.55
30/07/2025 06:18:24,17.709450,78.210121,538.00,11,85.45
30/07/2025 06:18:27,17.709475,78.210411,537.80,11,84.32
30/07/2025 06:18:30,17.709505,78.210716,537.80,11,84.32
30/07/2025 06:18:34,17.709549,78.211113,538.30,11,82.90
30/07/2025 06:18:37,17.709583,78.211380,539.40,11,83.36
30/07/2025 06:18:40,17.709608,78.211586,539.60,11,82.85
30/07/2025 06:18:43,17.709620,78.211685,539.40,11,83.59
30/07/2025 06:18:46,17.709625,78.211754,537.90,11,86.68
30/07/2025 06:18:49,17.709631,78.211830,537.40,11,88.19
30/07/2025 06:18:52,17.709635,78.211922,537.90,11,85.74
30/07/2025 06:18:55,17.709648,78.212044,538.40,11,83.01
30/07/2025 06:18:58,17.709675,78.212143,539.20,11,79.33
30/07/2025 06:19:02,17.709692,78.212189,537.60,11,66.10
30/07/2025 06:19:05,17.709703,78.212212,536.10,11,60.82
30/07/2025 06:19:08,17.709721,78.212250,536.00,11,63.78
30/07/2025 06:19:11,17.709768,78.212349,535.80,11,61.33
30/07/2025 06:19:14,17.709839,78.212502,535.90,11,65.10
30/07/2025 06:19:17,17.709915,78.212669,536.10,11,64.82
30/07/2025 06:19:20,17.709982,78.212837,535.00,11,68.20
30/07/2025 06:19:23,17.710045,78.212997,535.10,11,67.51
30/07/2025 06:19:27,17.710148,78.213242,534.50,10,65.85
30/07/2025 06:19:30,17.710232,78.213455,533.50,11,68.95
30/07/2025 06:19:33,17.710333,78.213715,533.70,11,66.53
30/07/2025 06:19:36,17.710447,78.213982,532.80,11,65.63
30/07/2025 06:19:39,17.710564,78.214264,532.40,11,66.73
30/07/2025 06:19:42,17.710678,78.214554,532.40,11,67.13
30/07/2025 06:19:45,17.710783,78.214813,532.90,11,67.64
30/07/2025 06:19:48,17.710884,78.215080,533.90,11,67.59
30/07/2025 06:19:51,17.710995,78.215355,533.60,11,66.29
30/07/2025 06:19:55,17.711157,78.215736,532.90,11,64.45
30/07/2025 06:19:58,17.711294,78.216072,531.60,11,67.16
30/07/2025 06:20:01,17.711439,78.216423,532.60,11,66.52
30/07/2025 06:20:04,17.711582,78.216766,533.10,11,67.31
30/07/2025 06:20:07,17.711716,78.217110,532.40,11,67.77
30/07/2025 06:20:10,17.711857,78.217468,532.20,11,67.35
30/07/2025 06:20:13,17.712004,78.217834,532.40,11,67.05
30/07/2025 06:20:16,17.712154,78.218201,532.50,11,66.85
30/07/2025 06:20:19,17.712301,78.218567,532.80,11,68.18
30/07/2025 06:20:23,17.712484,78.219032,531.60,11,67.15
30/07/2025 06:20:26,17.712627,78.219383,530.10,11,67.22
30/07/2025 06:20:29,17.712772,78.219749,530.20,11,67.29
30/07/2025 06:20:32,17.712915,78.220123,531.00,11,67.16
30/07/2025 06:20:35,17.713068,78.220497,532.10,10,67.50
30/07/2025 06:20:38,17.713213,78.220871,533.90,10,68.49
30/07/2025 06:20:41,17.713354,78.221222,536.20,10,66.62
30/07/2025 06:20:44,17.713499,78.221588,534.60,10,67.21
30/07/2025 06:20:47,17.713644,78.221954,533.40,11,67.83
30/07/2025 06:20:51,17.713827,78.222420,532.00,11,67.86
30/07/2025 06:20:54,17.713968,78.222740,532.00,9,65.28
30/07/2025 06:20:57,17.714109,78.223091,531.50,10,66.55
30/07/2025 06:21:00,17.714243,78.223450,530.70,9,69.29
30/07/2025 06:21:03,17.714390,78.223801,530.90,7,65.79
30/07/2025 06:21:06,17.714554,78.224129,531.70,8,62.47
30/07/2025 06:21:09,17.714706,78.224472,532.00,10,66.19
30/07/2025 06:21:12,17.714848,78.224838,529.30,9,68.31
30/07/2025 06:21:15,17.714991,78.225197,524.20,10,67.48
30/07/2025 06:21:19,17.715187,78.225670,523.70,10,66.18
30/07/2025 06:21:22,17.715334,78.226006,527.50,10,65.40
30/07/2025 06:21:25,17.715475,78.226349,529.00,10,67.58
30/07/2025 06:21:28,17.715616,78.226662,529.50,10,65.33
30/07/2025 06:21:31,17.715755,78.227005,529.90,10,65.59
30/07/2025 06:21:34,17.715899,78.227364,531.10,10,66.57
30/07/2025 06:21:37,17.716043,78.227737,531.40,10,67.00
30/07/2025 06:21:40,17.716179,78.228065,532.00,10,67.03
30/07/2025 06:21:44,17.716356,78.228523,531.30,11,67.40
30/07/2025 06:21:47,17.716501,78.228897,530.20,11,66.69
30/07/2025 06:21:50,17.716650,78.229279,530.40,11,67.70
30/07/2025 06:21:53,17.716810,78.229668,531.00,10,66.40
30/07/2025 06:21:56,17.716965,78.230057,531.70,10,67.58
30/07/2025 06:21:59,17.717121,78.230446,531.90,11,68.11
30/07/2025 06:22:02,17.717281,78.230843,531.70,11,66.40
30/07/2025 06:22:05,17.717434,78.231224,531.90,11,67.42
30/07/2025 06:22:08,17.717566,78.231583,533.00,11,69.05
30/07/2025 06:22:12,17.717724,78.231979,532.00,11,69.80
30/07/2025 06:22:15,17.717827,78.232269,531.90,11,67.23
30/07/2025 06:22:18,17.717953,78.232559,531.50,11,65.37
30/07/2025 06:22:21,17.718075,78.232857,531.20,11,66.33
30/07/2025 06:22:24,17.718191,78.233154,531.90,11,68.27
30/07/2025 06:22:27,17.718325,78.233490,533.70,11,70.32
30/07/2025 06:22:30,17.718477,78.233849,531.60,11,66.17
30/07/2025 06:22:33,17.718632,78.234230,529.20,11,67.42
30/07/2025 06:22:36,17.718786,78.234619,525.00,11,67.45
30/07/2025 06:22:40,17.719004,78.235146,524.80,11,66.49
30/07/2025 06:22:43,17.719168,78.235565,524.80,11,68.71
30/07/2025 06:22:46,17.719330,78.235970,525.50,11,67.00
30/07/2025 06:22:49,17.719494,78.236374,527.50,11,66.20
30/07/2025 06:22:52,17.719666,78.236786,525.90,11,67.21
30/07/2025 06:22:55,17.719833,78.237198,525.10,11,66.54
30/07/2025 06:22:58,17.719988,78.237610,524.50,11,69.54
30/07/2025 06:23:01,17.720156,78.238022,524.40,11,65.48
30/07/2025 06:23:04,17.720331,78.238426,524.70,11,65.48
